210,2062
211,5329
212,5531
213,2002
214,9816
215,4687
216,5843
217,4016
218,7995
219,5838
220,2761
221,9356
222,9428
223,6637
224,435
225,6174
226,1332
227,2253
228,9207
229,4277
230,4359
231,5017
232,5111
233,4161
234,5855
235,4925
236,4484
237,8883
238,5412
239,9173
240,2197
241,4069
242,6457
243,6792
244,8090
245,3961
246,9604
247,5618
248,4453
249,9976
250,7991
251,6419
252,6045
253,2266
254,4706
255,8023
256,9281
257,3601
258,1809
259,8545
260,794
261,2963
262,4634
263,5743
264,8913
265,9921
266,3088
267,3218
268,3886
269,4884
270,3397
271,3554
272,2691
273,9998
274,2986
275,7619
276,1299
277,4280
278,2522
279,771
280,3819
281,792
282,6208
283,7590
284,4522
285,9889
286,2715
287,7505
288,7520
289,3842
290,2118
291,6897
292,3869
293,922
294,1122
295,6644
296,4335
297,6631
298,8841
299,1024
300,7667
301,8664
302,1678
303,3024
304,6657
305,6216
306,9146
307,8876
308,3751
309,9158
310,9681
311,7487
312,4719
313,2755
314,6798
315,6917
316,9105
317,7098
318,9042
319,9669
320,7299
321,790
322,8841
323,4816
324,6395
325,9236
326,6618
327,8144
328,9848
329,3806
330,8945
331,5154
332,8941
333,9861
334,1972
335,8039
336,203
337,6760
338,4622
339,1090
340,9997
341,8032
342,3363
343,7227
344,5328
345,4551
346,6500
347,8228
348,4765
349,4272
350,626
351,1368
352,6836
353,1430
354,4803
355,1716
356,1355
357,5790
358,8298
359,1736
360,1059
361,2634
362,7768
363,3075
364,2899
365,811
366,3935
367,722
368,6262
369,5571
370,4244
371,8512
372,8494
373,6466
374,1626
375,5978
376,3340
377,591
378,8521
379,6811
380,1060
381,5486
382,169
383,7260
384,8352
385,3211
386,922
387,5046
388,8208
389,7530
390,8681
391,5033
392,3214
393,3735
394,3286
395,7811
396,5124
397,9926
398,4987
399,5295
400,6626
401,6801
402,4256
403,7560
404,1835
405,9720
406,757
407,6348
408,6651
409,9743
410,1529
411,140
412,7748
413,1103
414,1017
415,8131
416,6731
417,9004
418,7291
419,9761
420,6388
421,9692
422,2528
423,6728
424,6321
425,9077
426,9429
427,5196
428,1667
429,465
430,2625
431,4017
432,832
433,6605
434,9284
435,8882
436,6153
437,8580
438,191
439,3155
440,7768
441,5137
442,6019
443,4202
444,6647
445,460
446,7996
447,2350
448,3041
449,8602
450,9206
451,8597
452,7771
453,6435
454,9523
455,2881
456,650
457,5118
458,6466
459,4089
460,2946
461,9069
462,4545
463,8634
464,4378
465,1791
466,8443
467,3360
468,5588
469,7067
470,2233
471,7039
472,8161
473,3210
474,6687
475,899
476,7289
477,4917
478,626
479,5305
480,428
481,9584
482,1983
483,2183
484,2783
485,9918
486,4706
487,7773
488,2429
489,9336
490,3180
491,6338
492,2047
493,9896
494,2827
495,2772
496,8306
497,359
498,1597
499,8834
500,6244
501,9004
502,2775
503,8362
504,5933
505,4633
506,6980
507,5948
508,9639
509,1025
510,2733
511,9363
512,2759
513,321
514,4389
515,1762
516,4297
517,950
518,1784
519,159
520,8599
521,6457
522,5007
523,9618
524,774
525,9179
526,1150
527,5318
528,1254
529,6074
530,1550
531,7850
532,7562
533,2550
534,3372
535,510
536,8550
537,8291
538,846
539,5963
540,1985
541,1740
542,3259
543,2361
544,3841
545,8200
546,753
547,760
548,8521
549,8821
550,6322
551,7280
552,5132
553,5759
554,7660
555,9358
556,4005
557,1580
558,6746
559,7570
560,3288
561,4882
562,9322
563,9028
564,4186
565,5785
566,5563
567,7547
568,4135
569,3524
570,4847
571,1193
572,8135
573,7956
574,5873
575,4911
576,993
577,1459
578,9042
579,4085
580,2723
581,6198
582,6272
583,5366
584,4243
585,1516
586,1560
587,8183
588,5544
589,2449
590,3066
591,4452
592,7101
593,9974
594,6731
595,6029
596,6605
597,1922
598,1868
599,3928
600,2076
601,7780
602,6981
603,8578
604,4189
605,7232
606,6767
607,9914
608,8400
609,6038
610,1719
611,7258
612,8337
613,5757
614,6348
615,5499
616,2523
617,757
618,7594
619,9774
620,978
621,6355
622,4943
623,9053
624,1524
625,1266
626,9962
627,1468
628,9567
629,9434
630,826
631,4601
632,5006
633,9723
634,3250
635,7099
636,3532
637,6119
638,8681
639,8546
640,2634
641,6555
642,8901
643,4584
644,4001
645,7119
646,555
647,6759
648,8586
649,3172
650,3525
651,3330
652,2575
653,359
654,4740
655,9160
656,471
657,6140
658,7167
659,7529
660,1330
661,5462
662,2067
663,8462
664,3494
665,3718
666,557
667,4869
668,122
669,4083
670,8212
671,766
672,7779
673,7361
674,4386
675,5370
676,8704
677,8368
678,9042
679,5779
680,7963
681,5526
682,2699
683,5460
684,1160
685,1517
686,4253
687,6908
688,4961
689,9276
690,9587
691,8904
692,776
693,8673
694,3744
695,4794
696,3343
697,4164
698,5607
699,334
700,8947
701,9426
702,142
703,9471
704,2898
705,6768
706,5081
707,6996
708,9655
709,5841
710,8412
711,3442
712,9879
713,9102
714,5344
715,7278
716,381
717,1536
718,7590
719,1573
720,7258
721,2042
722,4339
723,316
724,4129
725,6520
726,5121
727,456
728,9785
729,6188
730,1328
731,4423
732,5003
733,7913
734,3100
735,2145
736,7712
737,9096
738,3362
739,958
740,501
741,4289
742,355
743,6604
744,6387
745,1591
746,3752
747,1147
748,1643
749,4105
750,9668
751,2471
752,2827
753,6122
754,644
755,2866
756,1546
757,7616
758,5026
759,6810
760,7674
761,4507
762,2022
763,2066
764,1865
765,6371
766,8823
767,797
768,3243
769,2791
770,9090
771,2489
772,2454
773,7403
774,7251
775,4910
776,5332
777,6511
778,7866
779,9333
780,390
781,9750
782,7056
783,7613
784,145
785,3658
786,6900
787,2082
788,5694
789,8787
790,6825
791,3370
792,1874
793,2068
794,6716
795,9339
796,166
797,6728
798,2184
799,9285
800,8689
801,5351
802,8701
803,8827
804,951
805,9021
806,7328
807,2941
808,4996
809,6601
810,7415
811,4021
812,2422
813,2442
814,3906
815,7975
816,4997
817,231
818,9730
819,9044
820,4048
821,7708
822,6080
823,6941
824,5230
825,3929
826,6808
827,9863
828,2084
829,4527
830,8103
831,3105
832,9145
833,9820
834,6007
835,4102
836,3425
837,1075
838,4323
839,3831
840,498
841,5181
842,4252
843,7478
844,5483
845,6257
846,6215
847,5150
848,649
849,4831
850,8961
851,5399
852,127
853,9660
854,4537
855,2196
856,4866
857,9413
858,6817
859,3830
860,2311
861,1930
862,745
863,9295
864,516
865,8190
866,779
867,5483
868,1998
869,6156
870,3196
871,5247
872,2334
873,1686
874,7774
875,4496
876,3229
877,5957
878,2546
879,6134
880,5324
881,1569
882,8144
883,8381
884,4958
885,5659
886,331
887,8659
888,5235
889,6059
890,8906
891,5202
892,1254
893,7228
894,845
895,1181
896,2551
897,7653
898,6819
899,181
900,5055
901,3219
902,2539
903,2130
904,8242
905,8243
906,2446
907,7276
908,4757
909,1645
910,1958
911,1352
912,4510
913,7796
914,659
915,8452
916,5392
917,2113
918,1452
919,6508
920,3703
921,1531
922,7346
923,5199
924,8794
925,6116
926,2165
927,1797
928,2598
929,3446
930,1795
931,3800
932,2956
933,7969
934,1672
935,9438
936,720
937,3038
938,9413
939,5923
940,1635
941,6822
942,9167
943,5192
944,4101
945,5578
946,1484
947,1659
948,7315
949,2513
950,7801
951,2951
952,195
953,9495
954,5128
955,2973
956,4169
957,5393
958,1519
959,1020
960,1487
961,465
962,6040
963,9198
964,3539
965,1428
966,1702
967,5944
968,1554
969,4748
970,1135
971,942
972,2329
973,8499
974,3917
975,8051
976,2215
977,7192
978,8551
979,7185
980,9878
981,7481
982,1290
983,9906
984,8326
985,7915
986,2877
987,8079
988,9123
989,5944
990,6838
991,876
992,1698
993,7014
994,9470
995,6007
996,1356
997,8967
998,7205
999,2019
1000,8502
1001,9741
1002,8507
1003,6019
1004,3893
1005,1703
1006,7472
1007,8231
1008,4422
1009,9620
1010,914
1011,8830
1012,8174
1013,4526
1014,8598
1015,6354
1016,3848
1017,7953
1018,4235
1019,1899
1020,3280
1021,4227
1022,8593
1023,8066
1024,5614
1025,7487
1026,1882
1027,3644
1028,5899
1029,4455
1030,9218
1031,8965
1032,3710
1033,5798
1034,3840
1035,573
1036,6544
1037,9076
1038,7292
1039,3409
1040,9475
1041,8169
1042,4663
1043,1679
1044,9436
1045,4054
1046,4278
1047,727
1048,3844
1049,4872
1050,4601
1051,8835
1052,6514
1053,6943
1054,2949
1055,3390
1056,2472
1057,9689
1058,2151
1059,2218
1060,6288
1061,7662
1062,6445
1063,7802
1064,3446
1065,7658
1066,9681
1067,2437
1068,9020
1069,940
1070,9794
1071,9746
1072,4648
1073,6133
1074,5304
1075,6236
1076,2626
1077,7403
1078,6782
1079,352
1080,3622
1081,654
1082,4436
1083,3977
1084,8429
1085,4520
1086,973
1087,4081
1088,2050
1089,3400
1090,5779
1091,7086
1092,4750
1093,3935
1094,3098
1095,6817
1096,2103
1097,9459
1098,8106
1099,948
1100,7724
1101,5609
1102,3214
1103,8271
1104,378
1105,2012
1106,9811
1107,7617
1108,245
1109,883
1110,7698
1111,3474
1112,6272
1113,4226
1114,7293
1115,3790
1116,8050
1117,928
1118,9948
1119,8452
1120,5452
1121,5645
1122,3231
1123,1158
1124,6381
1125,1465
1126,6910
1127,2902
1128,3790
1129,8840
1130,4353
1131,9694
1132,6570
1133,1954
1134,4365
1135,9914
1136,1640
1137,8471
1138,5739
1139,9598
1140,1529
1141,4805
1142,4871
1143,5726
1144,7717
1145,8479
1146,2298
1147,5547
1148,8644
1149,802
1150,9487
1151,3262
1152,2000
1153,6292
1154,9560
1155,2268
1156,1018
1157,8921
1158,1872
1159,4399
1160,7984
1161,1737
1162,4888
1163,3326
1164,317
1165,3075
1166,8519
1167,9601
1168,9859
1169,8518
1170,4768
1171,9515
1172,7190
1173,3861
1174,1161
1175,8495
1176,669
1177,2108
1178,1882
1179,2072
1180,3216
1181,8348
1182,6578
1183,6171
1184,3608
1185,100
1186,8643
1187,1819
1188,888
1189,6820
1190,8562
1191,1020
1192,9693
1193,1164
1194,1329
1195,9606
1196,2880
1197,8188
1198,6410
1199,103
1200,3881
1201,5661
1202,5664
1203,1746
1204,1475
1205,7624
1206,7153
1207,7589
1208,6379
1209,3190
1210,3663
1211,8793
1212,5789
1213,5568
1214,2182
1215,4931
1216,6382
1217,5639
1218,9873
1219,906
1220,1767
1221,2432
1222,3426
1223,7041
1224,8311
1225,6070
1226,2608
1227,3735
1228,114
1229,7408
1230,7900
1231,5801
1232,3527
1233,5443
1234,2209
1235,2633
1236,3424
1237,5765
1238,8009
1239,8335
1240,598
1241,9688
1242,9387
1243,2994
1244,3991
1245,7530
1246,7028
1247,2120
1248,191
1249,2356
1250,2411
1251,1133
1252,492
1253,1187
1254,2048
1255,1739
1256,7596
1257,8210
1258,3671
1259,4051
1260,4080
1261,3292
1262,406
1263,9606
1264,1856
1265,4217
1266,9768
1267,3983
1268,8498
1269,3810
1270,4769
1271,5547
1272,678
1273,4178
1274,4511
1275,8933
1276,4774
1277,2320
1278,9383
1279,186
1280,711
1281,6416
1282,9471
1283,8334
1284,517
1285,1080
1286,6979
1287,2158
1288,6855
1289,763
1290,4593
1291,5878
1292,4561
1293,7116
1294,6407
1295,9142
1296,6249
1297,1169
1298,1589
1299,1086
1300,1453
1301,9956
1302,1956
1303,6828
1304,8084
1305,6947
1306,364
1307,1888
1308,7882
1309,7956
1310,375
1311,8773
1312,7361
1313,3910
1314,9923
1315,7473
1316,1579
1317,9024
1318,1423
1319,7148
1320,3895
1321,6496
1322,1185
1323,272
1324,7064
1325,9000
1326,9160
1327,2549
1328,3067
1329,4686
1330,327
1331,3795
1332,1908
1333,276
1334,5576
1335,6640
1336,8679
1337,7974
1338,5696
1339,3478
1340,639
1341,8337
1342,227
1343,8226
1344,3635
1345,5586
1346,2170
1347,6034
1348,5436
1349,9393
1350,5986
1351,5773
1352,8279
1353,6217
1354,4602
1355,8105
1356,5679
1357,8472
1358,6561
1359,6110
1360,2482
1361,1970
1362,7092
1363,2163
1364,5217
1365,2765
1366,1838
1367,7622
1368,5811
1369,5730
1370,5808
1371,8634
1372,1524
1373,5874
1374,265
1375,3345
1376,3904
1377,8862
1378,6455
1379,5592
1380,8919
1381,100
1382,8842
1383,4426
1384,6279
1385,232
1386,223
1387,3804
1388,3678
1389,6748
1390,7219
1391,4858
1392,213
1393,4924
1394,9124
1395,7691
1396,7835
1397,3794
1398,5835
1399,9081
1400,2467
1401,9049
1402,6179
1403,460
1404,670
1405,5580
1406,3330
1407,7937
1408,8399
1409,192
1410,8109
1411,8683
1412,718
1413,8462
1414,1945
1415,1298
1416,2910
1417,2523
1418,1506
1419,9761
1420,7416
1421,1207
1422,5465
1423,4543
1424,6518
1425,9277
1426,880
1427,9498
1428,1361
1429,8488
1430,9510
1431,1997
1432,2908
1433,5002
1434,1693
1435,7072
1436,6070
1437,3783
1438,4044
1439,585
1440,7787
1441,5060
1442,4707
1443,8127
1444,2740
1445,7339
1446,7419
1447,7611
1448,2359
1449,1842
1450,128
1451,2113
1452,6708
1453,4595
1454,6597
1455,3724
1456,601
1457,8287
1458,2049
1459,5491
1460,9701
1461,6996
1462,8071
1463,3849
1464,4914
1465,3495
1466,8897
1467,4507
1468,2888
1469,9519
1470,7233
1471,8069
1472,3353
1473,2509
1474,6496
1475,2564
1476,3770
1477,9333
1478,1753
1479,7338
1480,2967
1481,2523
1482,8095
1483,486
1484,7620
1485,2915
1486,6613
1487,7102
1488,6681
1489,7193
1490,7079
1491,4704
1492,9502
1493,8165
1494,1917
1495,5603
1496,7824
1497,2531
1498,1929
1499,3819
1500,8954
1501,2318
1502,2150
1503,3425
1504,3986
1505,9678
1506,2258
1507,4572
1508,7631
1509,4697
1510,5646
1511,4554
1512,786
1513,3525
1514,8701
1515,1109
1516,8834
1517,5348
1518,7441
1519,7786
1520,7101
1521,4125
1522,7662
1523,8677
1524,9792
1525,3161
1526,5923
1527,2208
1528,1986
1529,3938
1530,1568
1531,8863
1532,2902
1533,140
1534,9255
1535,9638
1536,2343
1537,9197
1538,4659
1539,2530
1540,7940
1541,7787
1542,7636
1543,2809
1544,4461
1545,2104
1546,4933
1547,7266
1548,6112
1549,7422
1550,5618
1551,5474
1552,3778
1553,8518
1554,1196
1555,3566
1556,4406
1557,4536
1558,3920
1559,9188
1560,359
1561,3554
1562,6586
1563,8192
1564,5530
1565,3828
1566,6462
1567,2679
1568,1561
1569,8634
1570,9001
1571,8017
1572,2560
1573,2894
1574,3243
1575,8637
1576,3874
1577,3053
1578,488
1579,8761
1580,4630
1581,5646
1582,2984
1583,1284
1584,691
1585,2128
1586,2727
1587,1294
1588,7005
1589,2942
1590,3796
1591,937
1592,5356
1593,5026
1594,9153
1595,7602
1596,284
1597,8297
1598,501
1599,9781
1600,6340
1601,5509
1602,4921
1603,2501
1604,6428
1605,9196
1606,4443
1607,5025
1608,5395
1609,6565
1610,2980
1611,8834
1612,3973
1613,5255
1614,9005
1615,2005
1616,5083
1617,6020
1618,9893
1619,2552
1620,2138
1621,9057
1622,9514
1623,7264
1624,9340
1625,7541
1626,6541
1627,9773
1628,8110
1629,7171
1630,4870
1631,6225
1632,5266
1633,6544
1634,2288
1635,4411
1636,3636
1637,7633
1638,9076
1639,3589
1640,9736
1641,3083
1642,7432
1643,6358
1644,595
1645,3957
1646,4017
1647,482
1648,9181
1649,7847
1650,9189
1651,4881
1652,2299
1653,3545
1654,4555
1655,9585
1656,4453
1657,9086
1658,2416
1659,8919
1660,3837
1661,7316
1662,5911
1663,3260
1664,6843
1665,3369
1666,7724
1667,5216
1668,723
1669,1535
1670,6124
1671,6985
1672,6374
1673,4023
1674,5698
1675,6324
1676,2061
1677,7454
1678,9493
1679,9762
1680,8451
1681,4773
1682,5194
1683,9449
1684,120
1685,8775
1686,2329
1687,2284
1688,1794
1689,7435
1690,8377
1691,3865
1692,2139
1693,5559
1694,5696
1695,9449
1696,187
1697,1976
1698,2561
1699,5433
1700,9793
1701,5614
1702,5539
1703,1550
1704,3458
1705,9974
1706,5495
1707,4216
1708,428
1709,5828
1710,5908
1711,7283
1712,4848
1713,2162
1714,1785
1715,997
1716,7902
1717,5295
1718,9518
1719,1223
1720,7819
1721,546
1722,8365
1723,2370
1724,2269
1725,752
1726,1441
1727,5425
1728,6905
1729,6595
1730,8155
1731,213
1732,7894
1733,6445
1734,9705
1735,690
1736,3278
1737,8045
1738,2677
1739,2197
1740,5044
1741,8406
1742,9309
1743,9503
1744,7501
1745,7264
1746,7162
1747,707
1748,4583
1749,9331
1750,4323
1751,8014
1752,4541
1753,3456
1754,3530
1755,2195
1756,5162
1757,5706
1758,3070
1759,4148
1760,6038
1761,1790
1762,2413
1763,7557
1764,3010
1765,6090
1766,1810
1767,3341
1768,4740
1769,4684
1770,3129
1771,8787
1772,2502
1773,313
1774,1349
1775,6389
1776,3915
1777,6106
1778,5496
1779,8510
1780,5818
1781,466
1782,3226
1783,5719
1784,1293
1785,4032
1786,9168
1787,9691
1788,6136
1789,9170
1790,3025
1791,5715
1792,7825
1793,530
1794,1245
1795,1967
1796,9841
1797,4423
1798,1383
1799,4350
1800,8033
1801,5024
1802,2618
1803,2544
1804,3664
1805,8165
1806,4140
1807,9062
1808,4577
1809,4059
1810,9208
1811,2279
1812,2900
1813,8557
1814,3756
1815,2846
1816,3374
1817,4581
1818,222
1819,1405
1820,1866
1821,7252
1822,3282
1823,9929
1824,2899
1825,6317
1826,1327
1827,3684
1828,4705
1829,6397
1830,5972
1831,8283
1832,9432
1833,148
1834,6756
1835,4881
1836,5492
1837,1491
1838,7586
1839,5219
1840,2834
1841,8309
1842,944
1843,2771
1844,5307
1845,2238
1846,1162
1847,9557
1848,8776
1849,936
1850,5484
1851,6113
1852,9238
1853,9257
1854,1242
1855,300
1856,9570
1857,573
1858,9545
1859,8625
1860,3726
1861,8492
1862,2769
1863,2230
1864,8585
1865,1122
1866,7390
1867,7361
1868,6439
1869,4609
1870,9974
1871,6350
1872,2895
1873,5330
1874,8708
1875,192
1876,3758
1877,460
1878,7624
1879,8847
1880,7558
1881,7182
1882,1517
1883,2047
1884,1661
1885,3565
1886,3927
1887,8323
1888,1479
1889,8022
1890,2365
1891,233
1892,7398
1893,3726
1894,3161
1895,620
1896,1727
1897,1994
1898,8626
1899,7825
1900,234
1901,877
1902,5313
1903,4617
1904,9112
1905,4142
1906,8647
1907,2549
1908,2969
1909,1589
1910,1828
1911,4147
1912,3014
1913,4432
1914,1512
1915,1872
1916,1017
1917,6395
1918,8268
1919,9089
1920,4343
1921,1683
1922,1481
1923,6584
1924,6276
1925,3857
1926,5840
1927,2835
1928,7181
1929,1840
1930,1338
1931,4583
1932,5675
1933,6645
1934,2583
1935,6659
1936,1052
1937,3346
1938,1966
1939,3499
1940,1023
1941,7392
1942,5699
1943,4649
1944,8513
1945,7606
1946,502
1947,6951
1948,7384
1949,3346
1950,438
1951,7842
1952,6192
1953,683
1954,681
1955,3282
1956,2386
1957,2839
1958,8955
1959,7568
1960,4957
1961,9020
1962,1537
1963,203
1964,9656
1965,9263
1966,6513
1967,8718
1968,374
1969,7018
1970,7199
1971,1483
1972,2187
1973,1111
1974,3703
1975,1295
1976,1150
1977,8513
1978,478
1979,3296
1980,9233
1981,8120
1982,1683
1983,6678
1984,7172
1985,4473
1986,4220
1987,9738
1988,237
1989,1401
1990,4824
1991,8689
1992,471
1993,4836
1994,8524
1995,8287
1996,4741
1997,2422
1998,8253
1999,4978
2000,1539
2001,9359
2002,4549
2003,1869
2004,1152
2005,8220
2006,8488
2007,857
2008,5402
2009,6119
2010,9152
2011,9262
2012,6392
2013,8848
2014,9645
2015,5190
2016,494
2017,1497
2018,6516
2019,6830
2020,4620
2021,9975
2022,1593
2023,1121
2024,5421
2025,9311
2026,964
2027,1810
2028,7885
2029,537
2030,5992
2031,4159
2032,8068
2033,9177
2034,1364
2035,3821
2036,4052
2037,9170
2038,9383
2039,3501
2040,1420
2041,5678
2042,9474
2043,217
2044,5886
2045,2917
2046,8699
2047,4623
2048,6462
2049,8340
2050,405
2051,4486
2052,122
2053,9912
2054,7023
2055,8953
2056,4249
2057,1862
2058,8059
2059,6250
2060,5870
2061,5845
2062,9113
2063,2274
2064,5723
2065,941
2066,8505
2067,2430
2068,4783
2069,7947
2070,1117
2071,6500
2072,4806
2073,2593
2074,6140
2075,5257
2076,7511
2077,3426
2078,9704
2079,2308
2080,6576
2081,813
2082,9906
2083,4160
2084,252
2085,109
2086,3004
2087,1968
2088,1733
2089,2931
2090,469
2091,3780
2092,227
2093,3626
2094,2872
2095,7379
2096,3594
2097,115
2098,4962
2099,992
2100,9350
2101,4546
2102,1191
2103,6755
2104,4924
2105,7707
2106,4125
2107,8382
2108,6543
2109,7367
2110,1582
2111,4471
2112,7734
2113,2651
2114,5591
2115,9812
2116,1121
2117,8865
2118,260
2119,6654
2120,8023
2121,2538
2122,208
2123,6648
2124,6685
2125,6573
2126,1972
2127,167
2128,9348
2129,7366
2130,1634
2131,1627
2132,9210
2133,875
2134,6345
2135,5790
2136,8405
2137,8393
2138,1967
2139,8504
2140,2527
2141,3121
2142,2497
2143,4952
2144,1670
2145,5669
2146,1137
2147,8823
2148,8168
2149,4843
2150,3545
2151,455
2152,7815
2153,5736
2154,908
2155,4267
2156,709
2157,4739
2158,2448
2159,1555
2160,6598
2161,5184
2162,815
2163,2014
2164,2487
2165,3326
2166,9858
2167,9587
2168,9353
2169,2056
2170,8742
2171,5810
2172,4974
2173,5853
2174,352
2175,7941
2176,5881
2177,7986
2178,6718
2179,5219
2180,4900
2181,5714
2182,7767
2183,4298
2184,1197
2185,956
2186,4203
2187,7398
2188,3699
2189,9822
2190,4636
2191,6700
2192,7196
2193,6251
2194,1132
2195,1612
2196,8723
2197,7593
2198,1578
2199,4161
2200,4047
2201,2059
2202,8032
2203,2010
2204,5681
2205,7240
2206,6435
2207,4098
2208,9242
2209,572
2210,2751
2211,7035
2212,174
2213,1158
2214,9376
2215,2116
2216,9259
2217,643
2218,8620
2219,4896
2220,4671
2221,4538
2222,6168
2223,9586
2224,2303
2225,3629
2226,7864
2227,3507
2228,1933
2229,7757
2230,7459
2231,7056
2232,930
2233,5554
2234,9658
2235,6702
2236,912
2237,8136
2238,9801
2239,5745
2240,524
2241,8866
2242,7864
2243,3011
2244,2762
2245,2896
2246,7200
2247,8072
2248,9533
2249,6460
2250,7664
2251,6279
2252,8888
2253,3274
2254,2805
2255,3081
2256,6744
2257,5189
2258,5596
2259,4713
2260,2664
2261,5558
2262,5254
2263,3577
2264,5659
2265,9918
2266,2040
2267,8045
2268,7300
2269,2753
2270,6523
2271,6804
2272,232
2273,335
2274,9523
2275,2820
2276,9938
2277,7094
2278,9729
2279,5415
2280,4178
2281,2433
2282,9349
2283,7455
2284,3737
2285,5195
2286,2552
2287,5672
2288,6835
2289,1852
2290,319
2291,8324
2292,8932
2293,5891
2294,6371
2295,7954
2296,1383
2297,7077
2298,7840
2299,3242
2300,3899
2301,7856
2302,2088
2303,1662
2304,7114
2305,3171
2306,9501
2307,1620
2308,7929
2309,2118
2310,1649
2311,7536
2312,4213
2313,2880
2314,8977
2315,4566
2316,2460
2317,2851
2318,962
2319,3697
2320,323
2321,9116
2322,3100
2323,6086
2324,9573
2325,5286
2326,5598
2327,3478
2328,7058
2329,9953
2330,8510
2331,4287
2332,2531
2333,1452
2334,9461
2335,6887
2336,8073
2337,5098
2338,4047
2339,9082
2340,7110
2341,4394
2342,9639
2343,2302
2344,2811
2345,8792
2346,5428
2347,7924
2348,2948
2349,6550
2350,2771
2351,1054
2352,2744
2353,1188
2354,6440
2355,4096
2356,3170
2357,6890
2358,6413
2359,3618
2360,3201
2361,7762
2362,3736
2363,8134
2364,2129
2365,8151
2366,2521
2367,2914
2368,6331
2369,7455
2370,6899
2371,5674
2372,7324
2373,2939
2374,1059
2375,3182
2376,9241
2377,1838
2378,6675
2379,6234
2380,2607
2381,7437
2382,7693
2383,6710
2384,1953
2385,692
2386,4235
2387,5750
2388,8381
2389,4006
2390,5236
2391,2792
2392,2805
2393,7394
2394,1587
2395,4599
2396,5469
2397,5546
2398,3934
2399,1964
2400,1979
2401,1087
2402,9015
2403,3351
2404,8984
2405,8787
2406,677
2407,9055
2408,5040
2409,8881
2410,150
2411,9654
2412,648
2413,766
2414,5775
2415,3670
2416,5068
2417,8302
2418,5946
2419,7002
2420,2838
2421,2807
2422,2860
2423,5650
2424,6929
2425,2397
2426,7715
2427,6922
2428,8815
2429,3243
2430,7385
2431,3769
2432,8819
2433,7257
2434,4538
2435,316
2436,5140
2437,9419
2438,9609
2439,3680
2440,436
2441,5869
2442,9182
2443,9095
2444,406
2445,1598
2446,5197
2447,420
2448,8885
2449,9482
2450,9015
2451,2608
2452,4923
2453,4041
2454,8431
2455,3665
2456,4737
2457,5277
2458,9874
2459,4850
2460,475
2461,6315
2462,6680
2463,8266
2464,5131
2465,9411
2466,1306
2467,5677
2468,6996
2469,861
2470,6480
2471,2140
2472,5572
2473,9528
2474,1040
2475,1039
2476,6515
2477,2075
2478,8378
2479,3547
2480,3582
2481,472
2482,4800
2483,1626
2484,9146
2485,9640
2486,6941
2487,3751
2488,10000
2489,1864
2490,5391
2491,3848
2492,7109
2493,6743
2494,9589
2495,2517
2496,949
2497,6340
2498,7740
2499,565
2500,1084
2501,4539
2502,2896
2503,7763
2504,9437
2505,6669
2506,5593
2507,297
2508,4439
2509,8999
2510,1854
2511,4337
2512,6149
2513,8010
2514,1253
2515,6189
2516,5715
2517,3435
2518,297
2519,150
2520,3507
2521,6065
2522,7291
2523,3471
2524,969
2525,5733
2526,4206
2527,6097
2528,3763
2529,3685
2530,6276
2531,6890
2532,3701
2533,9032
2534,3162
2535,1355
2536,1246
2537,821
2538,5520
2539,5324
